date,global_active_power,global_reactive_power,voltage,global_intensity,sub_metering_1,sub_metering_2,sub_metering_3,sub_metering_remainder
2007-07-28,1621.8620000000014,178.73000000000022,235.50723611111107,4.941666666666658,907.0,10265.0,6559.0,9300.033333333344
2007-07-29,321.11600000000084,118.57599999999951,235.71203472222209,1.0334722222222212,0.0,0.0,1288.0,4063.933333333317
2007-07-30,466.81599999999764,129.4919999999999,235.53022916666671,1.4672222222222173,0.0,0.0,2528.0,5252.26666666665
2007-07-31,812.3319999999987,145.78599999999997,234.91481250000012,2.5024999999999897,3277.0,0.0,3575.0,6686.866666666686
2007-08-01,1084.1730000000057,144.76099999999974,234.97199999999995,3.2788888888888517,1583.0,0.0,9990.5,6496.049999999973
2007-08-02,1019.4159999999983,144.9539999999993,234.85659027777788,3.08708333333335,482.0,0.0,6869.0,9639.266666666648
2007-08-03,1063.364000000001,125.38799999999972,234.48560416666655,3.2072222222222186,958.0,0.0,9139.0,7625.733333333308
2007-08-04,1144.9899999999977,139.22599999999989,235.2572222222221,3.452361111111096,552.0,398.0,7966.0,10167.16666666668
2007-08-05,787.0979999999959,151.25399999999982,235.11527083333345,2.436805555555585,169.0,0.0,6647.0,6302.299999999974
2007-08-06,1089.7199999999991,154.43399999999986,234.70274305555608,3.31708333333335,1096.0,0.0,7985.0,9080.99999999997
2007-08-07,1483.580000000001,131.18199999999962,234.5538819444444,4.425972222222191,437.0,2168.0,9042.0,13079.333333333328
2007-08-08,1125.4819999999938,119.09599999999962,234.51237499999988,3.3805555555556093,1055.0,1111.0,9660.0,6932.033333333318
2007-08-09,1071.6800000000017,109.47399999999948,234.21438888888883,3.272361111111047,182.0,4515.0,6646.0,6518.333333333309
2007-08-10,1028.0100000000011,117.65599999999992,234.48881250000008,3.129722222222216,336.0,2651.0,8287.0,5859.499999999995
2007-08-11,1091.6500000000049,115.76999999999975,234.98018055555593,3.285694444444417,1180.0,910.0,10339.0,5765.166666666693
2007-08-12,1241.9040000000043,127.77599999999953,235.66485416666663,3.7427777777778046,1123.0,1156.0,8582.0,9837.399999999978
2007-08-13,1153.0119999999995,130.93999999999969,235.2165694444445,3.448749999999974,93.0,476.0,11101.0,7546.866666666664
2007-08-14,941.1900000000009,132.00999999999993,237.07638888888877,2.854166666666649,951.0,685.0,6256.0,7794.500000000009
2007-08-15,1191.859999999991,159.76400000000004,239.9934097222226,3.5420833333332937,338.0,508.0,9787.0,9231.333333333338
2007-08-16,958.4959999999928,131.53199999999993,239.73765972222253,2.8438888888889142,962.0,0.0,7476.0,7536.9333333333325
2007-08-17,1009.8920000000085,127.3879999999999,240.49404861111123,2.9815277777777878,244.0,0.0,7769.0,8818.533333333358
2007-08-18,347.96000000000004,119.2399999999999,241.2796319444443,1.078888888888892,0.0,0.0,1830.0,3969.3333333333103
2007-08-19,1422.2940000000008,160.01799999999994,239.95366666666698,4.261944444444445,1025.0,8912.0,5989.0,7778.899999999995
2007-08-20,1338.8420000000008,155.88000000000008,241.30069444444464,3.9633333333333387,1032.0,6965.0,7383.0,6934.033333333346
2007-08-21,642.5560000000022,157.30799999999982,240.573055555556,1.9611111111111184,0.0,38.0,3296.0,7375.266666666697
2007-08-22,1209.8080000000039,154.28799999999993,240.8173194444444,3.5712500000000222,3048.0,1836.0,7241.0,8038.466666666695
2007-08-23,1112.3119999999992,157.95399999999998,240.64730555555494,3.3302777777777726,2502.0,259.0,5342.0,10435.533333333315
2007-08-24,1656.5139999999976,262.8309999999997,240.49481944444423,4.936180555555551,1891.0,3783.5,9944.0,11990.066666666693
2007-08-25,1150.879999999998,272.5479999999999,239.8598263888883,3.5537500000000173,4149.0,2191.0,5678.0,7163.3333333333285
2007-08-26,1314.9059999999993,299.38800000000043,239.9509166666666,4.0126388888888815,1541.0,3645.0,5658.0,11071.100000000044
2007-08-27,1211.7299999999987,299.0840000000006,239.92358333333306,3.6912500000000326,2305.0,1229.0,6344.0,10317.499999999987
2007-08-28,997.0039999999987,181.1139999999999,239.54987500000013,2.9961111111111056,1038.0,2468.0,5483.0,7627.7333333333345
2007-08-29,747.9920000000014,175.426,240.74499305555574,2.2795833333333486,957.0,562.0,4932.0,6015.533333333343
2007-08-30,1202.4580000000033,191.04799999999972,240.5731736111115,3.604305555555566,3822.0,2580.0,4221.0,9417.966666666689
2007-08-31,1279.8219999999967,187.25599999999963,239.98570138888843,3.7884722222222265,1200.0,666.0,8738.0,10726.366666666643
2007-09-01,1701.4859999999994,289.846,239.35574305555537,5.065416666666661,2497.0,569.0,9733.0,15559.099999999995
2007-09-02,1662.467999999999,231.59800000000013,240.04533333333268,5.017222222222221,3613.0,1617.0,8806.0,13671.800000000023
2007-09-03,1038.9219999999996,188.4219999999998,239.62034722222216,3.130694444444434,621.0,2515.0,5323.0,8856.366666666669
2007-09-04,1584.9440000000009,179.62600000000023,239.6596666666669,4.75597222222221,2928.0,3501.0,9821.0,10165.733333333332
2007-09-05,1236.5720000000028,148.86399999999998,239.1481597222221,3.697638888888885,0.0,4144.0,6705.0,9760.53333333334
2007-09-06,901.4740000000015,172.0259999999997,239.34004861111077,2.7522222222222137,0.0,3888.0,3461.0,7675.566666666671
2007-09-07,1336.4959999999962,181.73799999999972,239.03170138888888,4.00722222222222,3632.0,551.0,9388.0,8703.93333333334
2007-09-08,1469.7520000000002,186.33000000000018,239.73044444444452,4.391944444444444,3339.0,1801.0,9164.0,10191.866666666661
2007-09-09,1679.5020000000018,209.15200000000033,238.92214583333387,5.054027777777788,2184.0,4438.0,9233.0,12136.700000000023
2007-09-10,1117.3760000000038,177.49800000000002,239.38865972222226,3.3637499999999867,935.0,595.0,5613.0,11479.933333333345
2007-09-11,983.5720000000005,151.76399999999992,240.07199305555554,2.9520833333333303,943.0,550.0,5792.0,9107.866666666692
2007-09-12,1287.764,171.79400000000027,240.01505555555534,3.859999999999994,0.0,3217.0,7755.0,10490.733333333344
2007-09-13,1146.3820000000028,165.9580000000001,239.3098333333332,3.4644444444444527,1175.0,2523.0,3853.0,11555.366666666672
2007-09-14,1135.4699999999998,183.12600000000018,239.30189583333325,3.4447222222222234,901.0,676.0,5804.0,11543.500000000016
2007-09-15,1095.3120000000013,184.46600000000024,240.0019722222229,3.2781944444444306,0.0,1449.0,6464.0,10342.20000000001
2007-09-16,1652.2240000000006,192.3519999999998,239.56046527777747,4.966249999999999,3118.0,3064.0,9310.0,12045.066666666646
2007-09-17,1461.1859999999983,202.3139999999994,239.21479861111075,4.413472222222229,6651.0,926.0,6279.0,10497.099999999993
2007-09-18,1167.5200000000007,147.13199999999975,238.26067361111092,3.512777777777785,1888.0,2029.0,5425.0,10116.666666666666
2007-09-19,1298.6839999999993,151.7939999999999,240.3052083333334,3.8833333333333377,0.0,2743.0,7937.0,10964.73333333335
2007-09-20,1255.5319999999954,132.90799999999993,239.71498611111093,3.720972222222248,1056.0,489.0,9996.0,9384.533333333353
2007-09-21,1238.7800000000002,152.8340000000002,239.3814652777781,3.7326388888888937,3130.0,2745.0,6316.0,8455.333333333361
2007-09-22,1176.1719999999993,183.43200000000041,239.48303472222207,3.5151388888888917,944.0,1311.0,7688.0,9659.866666666652
2007-09-23,1417.969999999998,242.97399999999996,239.5004305555557,4.279999999999997,2831.0,1929.0,7382.0,11490.833333333345
2007-09-24,1354.5300000000018,197.62400000000002,238.6006041666671,4.078750000000009,929.0,3935.0,7955.0,9756.499999999998
2007-09-25,1764.3420000000006,130.07799999999975,238.09961111111176,5.206388888888882,916.0,2253.0,9820.0,16416.699999999983
2007-09-26,1831.4999999999998,169.39600000000024,239.41785416666647,5.396944444444449,1058.0,9452.0,5695.0,14319.999999999989
2007-09-27,1392.5999999999988,150.70999999999964,239.5670555555549,4.077777777777767,1066.0,643.0,7324.0,14176.999999999982
2007-09-28,1680.498000000002,222.71800000000005,239.46243055555536,4.994166666666684,996.0,3722.0,9952.0,13338.299999999981
2007-09-29,2296.5219999999968,182.12200000000033,239.1401111111112,6.79319444444445,4085.0,7457.0,8190.0,18543.36666666665
2007-09-30,1516.2900000000002,163.588,240.0647847222221,4.452499999999996,1405.0,582.0,10225.0,13059.500000000015
2007-10-01,1720.9219999999993,146.73400000000038,239.23991666666657,5.073750000000001,1507.0,6622.0,5960.0,14593.033333333338
2007-10-02,2198.8639999999923,161.82800000000037,238.49379166666637,6.474027777777787,508.0,8022.0,12815.0,15302.73333333334
2007-10-03,1280.453999999998,157.7379999999998,239.26106944444436,3.799999999999983,979.0,5024.0,3692.0,11645.900000000007
2007-10-04,1518.457999999999,138.44800000000038,239.205076388889,4.454583333333319,2400.0,444.0,9710.0,12753.633333333311
2007-10-05,1394.0919999999992,150.6360000000002,238.82711111111087,4.089722222222233,0.0,351.0,9425.0,13458.86666666668
2007-10-06,1756.2400000000016,186.1919999999999,238.3807152777778,5.167638888888889,4840.0,347.0,9666.0,14417.666666666659
2007-10-07,2106.1139999999973,153.17800000000014,238.82627777777765,6.2079166666666525,2498.0,8255.0,10886.0,13462.900000000005
2007-10-08,1095.2419999999993,121.89599999999967,239.09654861111133,3.231111111111102,0.0,420.0,5082.0,12752.03333333333
2007-10-09,1687.857999999999,159.80199999999988,238.87914583333333,4.982361111111112,2034.0,2147.0,9290.0,14659.966666666673
2007-10-10,1166.9719999999984,132.75199999999984,239.4211597222221,3.488611111111112,1863.0,2117.0,3345.0,12124.533333333336
2007-10-11,1732.4460000000001,153.1079999999999,238.4441527777779,5.109027777777773,2630.0,414.0,7806.0,18024.10000000001
2007-10-12,1914.504,137.98399999999978,238.48131249999966,5.66708333333333,1020.0,5028.0,11659.0,14201.400000000025
2007-10-13,1926.7280000000007,125.20399999999984,238.7654097222224,5.700694444444439,969.0,3799.0,8463.0,18881.13333333331
2007-10-14,2061.252000000001,150.05000000000013,239.10103472222232,6.078750000000001,2930.0,7494.0,7126.0,16804.199999999983
2007-10-15,1266.3300000000022,118.1819999999998,239.29270833333305,3.72194444444444,1061.0,339.0,7654.0,12051.499999999989
2007-10-16,1964.4420000000023,185.41400000000027,238.86261805555586,5.823194444444435,0.0,7871.0,9876.0,14993.699999999988
2007-10-17,1576.93,136.40000000000006,239.19213194444467,4.636944444444434,1065.0,453.0,8968.0,15796.166666666648
2007-10-18,1518.5299999999997,122.49999999999972,239.80028472222244,4.433749999999999,1162.0,317.0,9864.0,13965.833333333338
2007-10-19,2085.6479999999983,121.47800000000001,239.65217361111098,6.10319444444443,1299.0,3124.0,11648.0,18689.800000000025
2007-10-20,1660.2459999999983,139.54399999999995,241.82481944444433,4.814722222222233,2363.0,296.0,13225.0,11786.76666666663
2007-10-21,1941.9399999999991,154.02800000000002,241.4907430555554,5.7016666666666564,3712.0,4357.0,7313.0,16983.666666666693
2007-10-22,1652.8960000000038,116.40999999999977,240.54540277777778,4.80583333333331,0.0,299.0,13027.0,14222.266666666654
2007-10-23,1959.6919999999998,128.04599999999982,241.23120833333348,5.719166666666646,1067.0,5214.0,10680.0,15700.533333333346
2007-10-24,1865.6360000000009,146.78199999999993,240.80827083333327,5.47319444444444,4459.0,364.0,9115.0,17155.933333333334
2007-10-25,1853.9179999999997,132.20000000000007,240.47263194444457,5.413611111111111,1478.0,2433.0,7385.0,19602.633333333342
2007-10-26,1437.5680000000016,109.67599999999986,240.68085416666673,4.365833333333328,0.0,348.0,5766.0,17845.466666666638
2007-10-27,1785.6879999999956,109.18599999999982,240.20120833333326,5.30916666666668,1374.0,4856.0,8949.0,14582.466666666649
2007-10-28,512.1579999999983,92.29799999999962,240.86605555555585,1.4852777777777764,0.0,283.0,1765.0,6487.966666666683
2007-10-29,545.4279999999983,86.99799999999959,241.19330555555575,1.5744444444444459,0.0,269.0,2749.0,6072.466666666668
2007-10-30,811.0079999999958,89.83999999999979,240.62592361111138,2.3513888888888848,0.0,1935.0,4256.0,7325.799999999984
2007-10-31,1283.2100000000023,107.1999999999999,240.33897916666635,3.7423611111110904,0.0,4700.0,8915.0,7771.833333333338
2007-11-01,496.21600000000046,85.04599999999978,240.9384027777779,1.4359722222222164,0.0,293.0,1991.0,5986.266666666689
2007-11-02,1443.601999999999,93.36199999999998,239.3489861111111,4.202638888888872,1346.0,2115.0,12245.0,8354.033333333335
2007-11-03,492.5499999999992,88.12399999999978,240.19050694444456,1.4343055555555553,0.0,282.0,1936.0,5991.166666666692
2007-11-04,1485.685999999998,138.80199999999994,240.20552083333334,4.384027777777779,0.0,4387.0,7068.0,13306.433333333347
2007-11-05,1500.5920000000015,131.3499999999999,239.65911111111126,4.396249999999981,1265.0,397.0,6583.0,16764.866666666683
2007-11-06,2082.3780000000024,200.52599999999967,238.70195833333318,6.149861111111154,1105.0,5515.0,10690.0,17396.29999999998
2007-11-07,1844.7580000000034,193.52000000000055,239.56490972222213,5.481111111111106,5042.0,301.0,6374.0,19028.966666666653
2007-11-08,1501.0599999999988,134.69799999999964,240.75264583333256,4.434999999999985,1715.0,314.0,6500.0,16488.66666666665
2007-11-09,2171.226000000007,113.24199999999998,238.71543750000015,6.367222222222199,0.0,4573.0,15375.0,16239.099999999995
2007-11-10,2611.599999999998,237.65200000000036,239.1104097222222,7.706944444444442,3697.0,304.0,13767.0,25758.666666666653
2007-11-11,1887.1240000000005,185.60999999999976,240.26026388888872,5.540555555555563,3445.0,320.0,6024.0,21663.06666666662
2007-11-12,2156.1459999999975,137.46800000000002,239.825590277778,6.271944444444441,1018.0,4165.0,13281.0,17471.766666666637
2007-11-13,2214.398000000004,140.95199999999994,241.12297916666677,6.453472222222202,978.0,4933.0,11076.0,19919.63333333333
2007-11-14,2047.9939999999986,141.58999999999978,239.94602777777754,5.940694444444447,1055.0,295.0,16345.0,16438.23333333331
2007-11-15,1491.9879999999982,133.06599999999997,239.9849930555559,4.396388888888877,1606.0,571.0,7503.0,15186.46666666666
2007-11-16,2309.7539999999995,123.97799999999984,240.98351388888878,6.718055555555556,1991.0,4660.0,13564.0,18280.899999999983
2007-11-17,2610.0939999999946,168.02999999999975,240.60342361111128,7.5988888888888875,2588.0,2199.0,14990.0,23724.56666666669
2007-11-18,2183.858000000002,161.762,242.26045833333336,6.34763888888887,5201.0,2097.0,7066.0,22033.633333333335
2007-11-19,1723.6540000000018,112.02999999999996,242.76635416666653,5.0062499999999845,1089.0,253.0,10750.0,16635.56666666667
2007-11-20,2095.8559999999957,124.8319999999999,241.33882638888903,6.09041666666667,1015.0,3954.0,11026.0,18935.93333333336
2007-11-21,1755.0599999999984,131.59800000000004,241.4952048611108,5.120694444444453,1140.5,549.0,9470.5,18090.999999999967
2007-11-22,1932.3780000000038,143.1080000000002,241.56504861111085,5.6562499999999885,2867.0,297.0,9001.0,20041.299999999974
2007-11-23,2522.6179999999963,138.912,240.72236805555573,7.340694444444422,2168.0,6181.0,13685.0,20009.63333333333
2007-11-24,1899.0540000000028,150.51199999999977,241.8027430555558,5.512638888888885,1573.0,4131.0,13451.0,12495.899999999996
2007-11-25,1395.598000000001,122.77599999999995,242.66115972222224,4.086666666666661,3556.0,279.0,5678.0,13746.966666666665
2007-11-26,1569.716000000001,117.04999999999973,241.1164930555558,4.601388888888882,1088.0,288.0,8926.0,15859.933333333322
2007-11-27,2801.011999999998,139.99400000000006,241.32109722222214,8.15625000000001,1063.0,11020.0,15111.0,19489.53333333337
2007-11-28,1644.9400000000014,115.44199999999998,242.8948055555559,4.7755555555555285,1182.0,769.0,7810.0,17654.666666666664
2007-11-29,1719.4580000000003,118.71000000000006,242.73200347222206,5.015694444444417,2031.0,283.0,8818.0,17525.63333333332
2007-11-30,2331.728000000006,147.27999999999992,243.48775000000015,6.757222222222222,0.0,7941.0,13601.0,17320.133333333313
2007-12-01,3134.942000000002,288.89199999999977,240.2660833333335,9.19152777777778,9356.0,353.0,17847.0,24693.033333333355
2007-12-02,2946.1879999999965,325.08200000000045,240.73000694444445,8.618611111111138,2090.0,6915.0,10636.0,29462.13333333332
2007-12-03,1762.06,131.91399999999996,241.07959027777818,5.165555555555556,1141.0,299.0,10428.0,17499.66666666669
2007-12-04,2067.6360000000022,145.016,241.53597916666638,6.0451388888888955,1012.0,5828.0,8561.0,19059.600000000002
2007-12-05,2153.1199999999985,178.39799999999988,241.22788194444445,6.348194444444435,3422.0,295.0,10919.0,21249.33333333331
2007-12-06,2487.9340000000007,161.93599999999992,239.71009722222232,7.337916666666658,4751.0,318.0,11908.0,24488.56666666668
2007-12-07,1769.0160000000005,147.6399999999997,240.67104861111116,5.157916666666661,459.0,3710.0,10263.0,15051.6
2007-12-08,2213.403999999997,154.34000000000023,239.55993055555595,6.508055555555561,1133.0,2354.0,12283.0,21120.0666666667
2007-12-09,2274.5840000000044,200.93599999999972,239.91507638888834,6.701527777777743,4176.0,2428.0,8728.0,22577.733333333355
2007-12-10,1758.754000000002,125.01200000000011,241.90383333333324,5.17458333333332,1102.0,278.0,8281.0,19651.566666666673
2007-12-11,2305.1039999999957,133.6979999999998,241.4602361111109,6.71222222222222,1050.0,3817.0,12740.0,20811.400000000005
2007-12-12,1588.0620000000004,116.8859999999998,242.47632638888874,4.591111111111122,1152.0,254.0,7759.0,17302.700000000015
2007-12-13,1847.7459999999999,111.4899999999998,241.82734027777786,5.419583333333339,1103.0,1448.0,8911.0,19333.76666666665
2007-12-14,1974.808,179.54999999999967,241.98592361111105,5.757777777777765,980.0,3849.0,12941.0,15143.46666666666
2007-12-15,2736.8759999999957,157.62600000000026,241.2806458333333,7.979999999999991,1706.0,3687.0,14313.0,25908.599999999984
2007-12-16,2762.2179999999903,126.93799999999985,242.68498611111107,7.992222222222228,3410.0,2281.0,12929.0,27416.966666666707
2007-12-17,1798.496000000002,105.21599999999985,242.62617708333346,5.189930555555545,1636.0,243.0,10567.0,17528.933333333323
2007-12-18,2623.1940000000036,144.08000000000007,242.9399861111113,7.602083333333332,1123.0,5810.0,11093.0,25693.899999999998
2007-12-19,2196.052000000001,109.33599999999991,242.70109722222244,6.334444444444434,1233.0,2658.0,11679.0,21030.866666666654
2007-12-20,1949.7579999999994,119.43399999999983,243.16793750000025,5.613333333333343,1859.0,276.0,13592.0,16768.966666666656
2007-12-21,1982.5760000000032,106.46999999999974,242.88163194444428,5.713749999999989,1191.0,200.0,12251.0,19400.933333333327
2007-12-22,2611.2639999999988,141.31400000000002,242.14553472222215,7.593472222222225,3819.0,4550.0,12673.0,22479.06666666664
2007-12-23,2409.047999999999,176.2720000000002,242.55793749999992,6.982777777777785,1971.0,3091.0,11962.0,23126.800000000025
2007-12-24,2257.8479999999995,149.75400000000076,242.6504236111118,6.54972222222219,2985.0,2316.0,14350.0,17979.799999999992
2007-12-25,2694.968,151.81199999999976,242.98086805555548,7.7909722222222175,4588.0,3368.0,9084.0,27876.133333333313
2007-12-26,2580.279999999999,140.31399999999994,242.39239583333224,7.426111111111051,1109.0,2773.0,9480.0,29642.666666666664
2007-12-27,2532.1979999999985,190.582,242.11161111111116,7.395833333333324,4122.0,1490.0,7960.0,28631.30000000002
2007-12-28,3113.0519999999947,206.8000000000003,242.28447916666605,9.030555555555578,1980.0,8554.0,15823.0,25527.199999999986
2007-12-29,3298.955999999997,199.89199999999997,240.55066666666684,9.559999999999976,4836.0,2434.0,14906.0,32806.60000000002
2007-12-30,2558.9159999999965,178.43600000000006,242.09917361111067,7.465694444444434,3595.0,3597.0,13485.0,21971.600000000013
2007-12-31,2216.542,145.53600000000068,241.09479166666654,6.455000000000009,0.0,3457.0,14071.0,19414.366666666716
2008-01-01,2759.7380000000026,142.50799999999995,241.03667361111104,7.97861111111109,2461.0,2739.0,12355.0,28440.633333333328
2008-01-02,1644.1059999999995,111.6659999999999,242.41745138888865,4.77041666666668,0.0,3094.0,8987.0,15320.766666666636
2008-01-03,1510.1079999999986,121.182,243.07745833333377,4.401666666666661,1130.0,846.0,6671.0,16521.466666666653
2008-01-04,2291.851999999999,136.70600000000024,241.27338194444434,6.715138888888889,1241.0,5326.0,11752.0,19878.53333333334
2008-01-05,2183.248,129.4640000000001,238.82294444444446,6.446805555555566,2113.0,286.0,14591.0,19397.466666666678
2008-01-06,1825.1839999999975,116.95799999999981,239.4072916666668,5.390138888888863,1966.0,2445.0,7824.0,18184.733333333323
2008-01-07,1695.8140000000008,116.172,240.7439374999999,4.915277777777784,1288.0,282.0,10294.0,16399.56666666668
2008-01-08,2043.550000000001,127.45199999999967,240.82180555555533,5.990000000000021,2197.0,3511.0,9793.0,18558.166666666668
2008-01-09,1788.4400000000012,125.33599999999994,241.2586388888891,5.231944444444435,1162.0,284.0,8963.0,19398.333333333358
2008-01-10,1894.076000000001,120.50399999999995,240.80713888888863,5.594583333333338,1307.0,285.0,9992.0,19983.93333333334
2008-01-11,1705.8179999999998,95.4840000000001,240.41004861111136,4.9634722222222045,1261.0,290.0,7997.0,18882.299999999985
2008-01-12,2871.4080000000026,162.72400000000002,239.96018055555595,8.523888888888889,5594.0,2621.0,11116.0,28525.800000000017
2008-01-13,2886.105000000004,144.7649999999999,239.74699652777764,8.456736111111102,6505.5,341.5,9378.5,31876.25000000001
2008-01-14,2024.931999999999,120.10999999999997,240.29900694444424,6.0145833333333245,5918.0,339.0,9738.0,17753.866666666683
2008-01-15,2686.912000000004,113.14399999999983,240.70948611111135,7.89125000000002,782.0,6883.0,14512.0,22604.866666666687
2008-01-16,2135.852000000003,128.93000000000006,240.4221458333332,6.3195833333333375,1162.0,3430.0,9391.0,21614.533333333307
2008-01-17,1572.2820000000024,116.71799999999976,241.62799305555546,4.6449999999999925,1007.0,350.0,8657.0,16190.699999999999
2008-01-18,2186.9880000000016,119.28999999999994,239.93293055555526,6.432222222222241,1034.0,846.0,14983.0,19586.800000000003
2008-01-19,1980.3060000000005,134.9819999999999,239.60592361111077,5.82888888888888,2521.0,6054.0,8015.0,16415.100000000013
2008-01-20,1740.3679999999995,138.6140000000001,239.94454166666713,5.148888888888886,1775.0,380.0,4940.0,21911.13333333335
2008-01-21,1858.9980000000005,122.40000000000003,239.56474999999938,5.519027777777797,0.0,376.0,10447.0,20160.300000000025
2008-01-22,2325.0180000000005,143.46199999999976,240.09477777777727,6.928749999999995,4670.0,7640.0,7552.0,18888.299999999992
2008-01-23,1882.3080000000025,107.98400000000004,240.90704861111112,5.520277777777767,1116.0,387.0,13359.0,16509.8
2008-01-24,1645.021999999998,104.30599999999959,240.77922916666623,4.8879166666666585,1107.0,320.0,5935.0,20055.033333333333
2008-01-25,2239.8559999999993,119.6259999999998,240.70544444444423,6.544027777777773,0.0,2421.0,11409.0,23500.9333333333
2008-01-26,2834.9880000000003,168.4220000000003,239.76020833333342,8.366666666666681,4925.0,311.0,15606.0,26407.799999999996
2008-01-27,2381.7659999999987,140.75800000000024,241.303673611111,6.9848611111111145,3725.0,3818.0,7367.0,24786.099999999977
2008-01-28,2308.1959999999985,107.83600000000007,240.46677777777788,6.769583333333367,1142.0,280.0,12792.0,24255.933333333294
2008-01-29,2676.0239999999953,117.17599999999979,240.62310416666617,7.842222222222221,1487.0,6199.0,11077.0,25837.400000000012
2008-01-30,1640.646000000002,116.46999999999974,241.61465277777808,4.826388888888878,0.0,261.0,7261.0,19822.1
2008-01-31,1953.9219999999964,137.57599999999982,241.88574999999994,5.793333333333335,1165.0,267.0,9437.0,21696.366666666658
2008-02-01,1534.6520000000023,179.24999999999955,240.3602708333332,4.51763888888887,336.0,280.0,7241.0,17720.533333333307
2008-02-02,2940.446999999999,231.42200000000014,240.2888993055554,8.656319444444438,6283.5,2764.0,15205.0,24754.94999999998
2008-02-03,2084.5680000000016,153.7080000000001,240.34072222222238,6.135694444444458,2319.0,4435.0,8452.0,19536.8
2008-02-04,1628.1379999999997,104.03399999999988,240.2552083333333,4.777222222222216,1161.0,252.0,9531.0,16191.633333333353
2008-02-05,2472.4559999999988,152.78599999999997,240.97691666666626,7.2105555555555565,1098.0,7803.0,13717.0,18589.60000000002
2008-02-06,1669.539999999998,114.25999999999993,238.41371527777738,4.933611111111104,2114.0,356.0,8428.0,16927.66666666669
2008-02-07,1518.309999999997,108.70599999999992,241.070548611111,4.439305555555554,0.0,295.0,8089.0,16921.16666666664
2008-02-08,1950.5639999999983,119.09400000000018,240.43311805555552,5.7472222222222324,940.0,1921.0,9563.0,20085.399999999958
2008-02-09,2102.2760000000007,144.52800000000016,241.7645069444447,6.090000000000002,2050.0,2838.0,10293.0,19856.933333333316
2008-02-10,2184.713999999999,151.736,241.27520138888852,6.396805555555564,2562.0,2955.0,10128.0,20766.900000000005
2008-02-11,1692.0159999999996,102.24599999999985,241.69219444444448,4.931805555555549,1018.0,297.0,8930.0,17955.266666666677
2008-02-12,1987.7979999999973,130.94599999999986,239.50915277777756,5.847083333333322,2009.0,1856.0,12138.0,17126.96666666667
2008-02-13,1900.4979999999969,128.478,241.20309722222183,5.580138888888879,2530.0,3615.0,7568.0,17961.966666666656
2008-02-14,1604.6219999999978,113.64600000000014,240.7648194444443,4.683749999999984,1300.0,291.0,9299.0,15853.700000000013
2008-02-15,2005.2080000000012,107.9520000000001,241.89060416666706,5.781249999999985,1109.0,1723.0,13417.0,17171.133333333353
2008-02-16,2346.9479999999944,138.9939999999998,241.08755555555626,6.893888888888873,1076.0,2360.0,11599.0,24080.800000000047
2008-02-17,1933.3679999999981,120.07600000000002,242.46983333333333,5.654444444444453,3182.0,2257.0,6049.0,20734.799999999996
2008-02-18,1514.4039999999973,101.97200000000008,242.0639305555557,4.376249999999982,0.0,251.0,10345.0,14644.066666666664
2008-02-19,2126.915999999996,137.56799999999996,241.01013194444425,6.219722222222222,1881.0,4711.0,11200.0,17656.60000000001
2008-02-20,2253.790000000001,190.26800000000011,241.66968750000026,6.608333333333331,3655.0,5516.0,7704.0,20688.166666666682
2008-02-21,1633.85,112.27400000000003,240.7503888888887,4.788472222222197,0.0,307.0,8523.0,18400.833333333336
2008-02-22,1732.5640000000012,121.68799999999985,241.43576388888866,5.055277777777769,1167.0,1985.0,10101.0,15623.066666666668
2008-02-23,1836.534,132.50400000000022,239.6676111111113,5.411527777777789,1684.0,2250.0,10074.0,16600.899999999998
2008-02-24,1263.0079999999984,107.3319999999996,240.37779861111125,3.638888888888863,754.0,332.0,11447.0,8517.133333333333
2008-02-25,504.4879999999994,91.71999999999963,239.77600694444453,1.4555555555555508,0.0,321.0,1856.0,6231.13333333334
2008-02-26,507.11999999999915,84.58999999999979,239.53332638888833,1.4590277777777758,0.0,295.0,2013.0,6144.0
2008-02-27,566.7200000000004,86.16799999999981,239.5540208333335,1.6341666666666614,0.0,326.0,2969.0,6150.333333333318
2008-02-28,509.1840000000001,83.24799999999969,239.8042708333332,1.4669444444444493,0.0,281.0,2028.0,6177.400000000018
2008-02-29,1333.3479999999975,88.94799999999985,238.0384930555556,3.872638888888862,0.0,3773.0,8062.0,10387.466666666664
2008-03-01,1141.8759999999986,105.15799999999973,239.43151388888924,3.2776388888889136,0.0,1287.0,2724.0,15020.26666666666
2008-03-02,1162.226000000002,144.71000000000018,239.74624305555554,3.424999999999992,0.0,5244.0,2565.0,11561.433333333334
2008-03-03,1040.55,114.33399999999986,240.3519861111112,2.9775000000000116,0.0,2207.0,1755.0,13380.50000000001
2008-03-04,1668.989999999999,108.95800000000018,241.02641666666682,4.867638888888895,1249.0,2443.0,9415.0,14709.499999999985
2008-03-05,2037.2079999999985,140.89799999999994,241.0652430555557,5.970833333333335,1145.0,9797.0,5529.0,17482.466666666674
2008-03-06,2503.2079999999987,106.18399999999997,240.4292291666665,7.214583333333319,1082.0,372.0,6965.0,33301.133333333404
2008-03-07,1862.956,129.39199999999985,240.81606944444428,5.441666666666655,1235.0,3471.0,9033.0,17310.266666666645
2008-03-08,2248.6600000000035,237.07999999999967,241.59095138888875,6.588333333333345,6286.0,346.0,8435.0,22410.666666666657
